"kodjaz","typvaz","akrcis1","kodcis1","chodnota1","text1","akrcis2","kodcis2","chodnota2","text2"
"CS","Editační vazba","CISOBE",42,"054640","Fleky","CISOB",43,"556386","Chudenín"
"CS","Editační vazba","CISOBE",42,"054658","Hadrava","CISOB",43,"556386","Chudenín"
"CS","Editační vazba","CISOBE",42,"054666","Chudenín","CISOB",43,"556386","Chudenín"
"CS","Editační vazba","CISOBE",42,"054674","Liščí","CISOB",43,"556386","Chudenín"
"CS","Editační vazba","CISOBE",42,"054682","Skelná Huť","CISOB",43,"556386","Chudenín"
"CS","Editační vazba","CISOBE",42,"054691","Suchý Kámen","CISOB",43,"556386","Chudenín"
"CS","Editační vazba","CISOBE",42,"054704","Svatá Kateřina","CISOB",43,"556386","Chudenín"
"CS","Editační vazba","CISOBE",42,"054712","Uhliště","CISOB",43,"556386","Chudenín"
"CS","Editační vazba","CISOBE",42,"054739","Chuderov","CISOB",43,"568023","Chuderov"
"CS","Editační vazba","CISOBE",42,"054747","Chuderovec","CISOB",43,"568023","Chuderov"
"CS","Editační vazba","CISOBE",42,"054771","Žežice","CISOB",43,"568023","Chuderov"
"CS","Editační vazba","CISOBE",42,"054780","Chudeřice","CISOB",43,"570125","Chudeřice"
"CS","Editační vazba","CISOBE",42,"054798","Chudíř","CISOB",43,"571849","Chudíř"
"CS","Editační vazba","CISOBE",42,"054801","Chudoplesy","CISOB",43,"535427","Bakov nad Jizerou"
"CS","Editační vazba","CISOBE",42,"054810","Chudoslavice","CISOB",43,"546810","Chudoslavice"
"CS","Editační vazba","CISOBE",42,"054828","Myštice","CISOB",43,"546810","Chudoslavice"
"CS","Editační vazba","CISOBE",42,"054836","Chuchelna","CISOB",43,"577154","Chuchelna"
"CS","Editační vazba","CISOBE",42,"054879","Chuchelná","CISOB",43,"507334","Chuchelná"
"CS","Editační vazba","CISOBE",42,"054887","Chvalatice","CISOB",43,"594164","Chvalatice"
"CS","Editační vazba","CISOBE",42,"054895","Chvalčov","CISOB",43,"506737","Chvalčov"
"CS","Editační vazba","CISOBE",42,"054925","Chvaleč","CISOB",43,"579335","Chvaleč"
"CS","Editační vazba","CISOBE",42,"054933","Petříkovice","CISOB",43,"579335","Chvaleč"
"CS","Editační vazba","CISOBE",42,"054941","Chouzovy","CISOB",43,"557846","Chválenice"
"CS","Editační vazba","CISOBE",42,"054950","Chválenice","CISOB",43,"557846","Chválenice"
"CS","Editační vazba","CISOBE",42,"054968","Želčany","CISOB",43,"557846","Chválenice"
"CS","Editační vazba","CISOBE",42,"054984","Chvalešovice","CISOB",43,"544426","Dříteň"
"CS","Editační vazba","CISOBE",42,"054992","Malešice","CISOB",43,"544426","Dříteň"
"CS","Editační vazba","CISOBE",42,"055000","Chvaletice","CISOB",43,"549771","Protivín"
"CS","Editační vazba","CISOBE",42,"055018","Hornická Čtvrť","CISOB",43,"575071","Chvaletice"
"CS","Editační vazba","CISOBE",42,"055026","Chvaletín","CISOB",43,"546917","Písečné"
"CS","Editační vazba","CISOBE",42,"055034","Václavov","CISOB",43,"546917","Písečné"
"CS","Editační vazba","CISOBE",42,"055042","Chvalíkovice","CISOB",43,"569909","Chvalíkovice"
"CS","Editační vazba","CISOBE",42,"055051","Dvořiště","CISOB",43,"548391","Mnich"
"CS","Editační vazba","CISOBE",42,"055069","Chválkov","CISOB",43,"548391","Mnich"
"CS","Editační vazba","CISOBE",42,"055077","Bělčovice","CISOB",43,"546143","Dešná"
"CS","Editační vazba","CISOBE",42,"055085","Chvalkovice","CISOB",43,"546143","Dešná"
"CS","Editační vazba","CISOBE",42,"055093","Županovice","CISOB",43,"562424","Županovice"
"CS","Editační vazba","CISOBE",42,"055107","Chvalkovice","CISOB",43,"574112","Chvalkovice"
"CS","Editační vazba","CISOBE",42,"055115","Kopaniny","CISOB",43,"574112","Chvalkovice"
"CS","Editační vazba","CISOBE",42,"055123","Malá Bukovina","CISOB",43,"574112","Chvalkovice"
"CS","Editační vazba","CISOBE",42,"055131","Miskolezy","CISOB",43,"574112","Chvalkovice"
"CS","Editační vazba","CISOBE",42,"055140","Střeziměřice","CISOB",43,"574112","Chvalkovice"
"CS","Editační vazba","CISOBE",42,"055158","Velká Bukovina","CISOB",43,"574112","Chvalkovice"
"CS","Editační vazba","CISOBE",42,"055166","Výhled","CISOB",43,"574112","Chvalkovice"
"CS","Editační vazba","CISOBE",42,"055174","Chvalkovice","CISOB",43,"593095","Chvalkovice"
"CS","Editační vazba","CISOBE",42,"055182","Chvalkovice na Hané","CISOB",43,"593117","Ivanovice na Hané"
"CS","Editační vazba","CISOBE",42,"055191","Chvalnov","CISOB",43,"588547","Chvalnov-Lísky"
"CS","Editační vazba","CISOBE",42,"055204","Lísky","CISOB",43,"588547","Chvalnov-Lísky"
"CS","Editační vazba","CISOBE",42,"055212","Březí","CISOB",43,"540846","Nechvalice"
"CS","Editační vazba","CISOBE",42,"055221","Chválov","CISOB",43,"540846","Nechvalice"
"CS","Editační vazba","CISOBE",42,"055239","Vratkov","CISOB",43,"540846","Nechvalice"
"CS","Editační vazba","CISOBE",42,"055247","Babice","CISOB",43,"537241","Babice"
"CS","Editační vazba","CISOBE",42,"055255","Chvalovice","CISOB",43,"537420","Chvalovice"
"CS","Editační vazba","CISOBE",42,"055263","Lužice","CISOB",43,"537322","Lužice"
"CS","Editační vazba","CISOBE",42,"055271","Zvěřetice","CISOB",43,"537241","Babice"
"CS","Editační vazba","CISOBE",42,"055280","Chvalovice","CISOB",43,"594172","Chvalovice"
"CS","Editační vazba","CISOBE",42,"055298","Borová","CISOB",43,"545546","Chvalšiny"
"CS","Editační vazba","CISOBE",42,"055310","Červený Dvůr","CISOB",43,"545546","Chvalšiny"
"CS","Editační vazba","CISOBE",42,"055328","Hejdlov","CISOB",43,"545546","Chvalšiny"
"CS","Editační vazba","CISOBE",42,"055336","Chvalšiny","CISOB",43,"545546","Chvalšiny"
"CS","Editační vazba","CISOBE",42,"055352","Dolánky","CISOB",43,"531511","Zlončice"
"CS","Editační vazba","CISOBE",42,"055361","Chvatěruby","CISOB",43,"534846","Chvatěruby"
"CS","Editační vazba","CISOBE",42,"055379","Zlončice","CISOB",43,"531511","Zlončice"
"CS","Editační vazba","CISOBE",42,"055387","Chvojenec","CISOB",43,"575089","Chvojenec"
"CS","Editační vazba","CISOBE",42,"055395","Chvojnov","CISOB",43,"547492","Pelhřimov"
"CS","Editační vazba","CISOBE",42,"055409","Rybníček","CISOB",43,"547492","Pelhřimov"
"CS","Editační vazba","CISOBE",42,"055417","Útěchovičky","CISOB",43,"547492","Pelhřimov"
"CS","Editační vazba","CISOBE",42,"055425","Dolany","CISOB",43,"573001","Jičíněves"
"CS","Editační vazba","CISOBE",42,"055433","Chyjice","CISOB",43,"549223","Chyjice"
"CS","Editační vazba","CISOBE",42,"055441","Chyňava","CISOB",43,"531294","Chyňava"
"CS","Editační vazba","CISOBE",42,"055450","Podkozí","CISOB",43,"531294","Chyňava"
"CS","Editační vazba","CISOBE",42,"055468","Chýně","CISOB",43,"539309","Chýně"
"CS","Editační vazba","CISOBE",42,"055476","Chýnov","CISOB",43,"552496","Chýnov"
"CS","Editační vazba","CISOBE",42,"055484","Záhostice","CISOB",43,"552496","Chýnov"
"CS","Editační vazba","CISOBE",42,"055492","Chýstovice","CISOB",43,"561339","Chýstovice"
"CS","Editační vazba","CISOBE",42,"055506","Jedlina","CISOB",43,"561339","Chýstovice"
"CS","Editační vazba","CISOBE",42,"055514","Čichořice","CISOB",43,"555207","Chyše"
"CS","Editační vazba","CISOBE",42,"055522","Dvorec","CISOB",43,"555207","Chyše"
"CS","Editační vazba","CISOBE",42,"055531","Chyše","CISOB",43,"555207","Chyše"
"CS","Editační vazba","CISOBE",42,"055549","Luby","CISOB",43,"555207","Chyše"
"CS","Editační vazba","CISOBE",42,"055557","Mokrá","CISOB",43,"506621","Čichalov"
"CS","Editační vazba","CISOBE",42,"055573","Podštěly","CISOB",43,"555207","Chyše"
"CS","Editační vazba","CISOBE",42,"055581","Poříčí","CISOB",43,"555207","Chyše"
"CS","Editační vazba","CISOBE",42,"055590","Radotín","CISOB",43,"555207","Chyše"
"CS","Editační vazba","CISOBE",42,"055603","Žďárek","CISOB",43,"555207","Chyše"
"CS","Editační vazba","CISOBE",42,"055611","Jablonná","CISOB",43,"555207","Chyše"
"CS","Editační vazba","CISOBE",42,"055620","Chyška","CISOB",43,"569658","Úsobí"
"CS","Editační vazba","CISOBE",42,"055638","Chyšky","CISOB",43,"549452","Chyšky"
"CS","Editační vazba","CISOBE",42,"055646","Mezný","CISOB",43,"549452","Chyšky"
"CS","Editační vazba","CISOBE",42,"055654","Nová Ves","CISOB",43,"549452","Chyšky"
"CS","Editační vazba","CISOBE",42,"055662","Podchýšská Lhota","CISOB",43,"549452","Chyšky"
"CS","Editační vazba","CISOBE",42,"055671","Rohozov","CISOB",43,"549452","Chyšky"
"CS","Editační vazba","CISOBE",42,"055689","Chýšť","CISOB",43,"575097","Chýšť"
"CS","Editační vazba","CISOBE",42,"055697","Malé Výkleky","CISOB",43,"572802","Malé Výkleky"
"CS","Editační vazba","CISOBE",42,"055701","Ivaň","CISOB",43,"584517","Ivaň"
"CS","Editační vazba","CISOBE",42,"055719","Ivaň","CISOB",43,"589578","Ivaň"
"CS","Editační vazba","CISOBE",42,"055816","Němčice","CISOB",43,"583120","Ivančice"
"CS","Editační vazba","CISOBE",42,"055824","Alexovice","CISOB",43,"583120","Ivančice"
"CS","Editační vazba","CISOBE",42,"055832","Letkovice","CISOB",43,"583120","Ivančice"
"CS","Editační vazba","CISOBE",42,"055841","Ivanovice na Hané","CISOB",43,"593117","Ivanovice na Hané"
"CS","Editační vazba","CISOBE",42,"055859","Ivanovice","CISOB",43,"582786","Brno"
"CS","Editační vazba","CISOBE",42,"055867","Jabkenice","CISOB",43,"535966","Jabkenice"
"CS","Editační vazba","CISOBE",42,"055875","Jablečno","CISOB",43,"560260","Zbiroh"
"CS","Editační vazba","CISOBE",42,"055883","Přísednice","CISOB",43,"560260","Zbiroh"
"CS","Editační vazba","CISOBE",42,"055891","Jabloňany","CISOB",43,"581666","Jabloňany"
"CS","Editační vazba","CISOBE",42,"055905","Buřany","CISOB",43,"577162","Jablonec nad Jizerou"
"CS","Editační vazba","CISOBE",42,"055913","Dolní Dušnice","CISOB",43,"577162","Jablonec nad Jizerou"
"CS","Editační vazba","CISOBE",42,"055921","Jablonec nad Jizerou","CISOB",43,"577162","Jablonec nad Jizerou"
"CS","Editační vazba","CISOBE",42,"055930","Končiny","CISOB",43,"577162","Jablonec nad Jizerou"
"CS","Editační vazba","CISOBE",42,"055956","Vojtěšice","CISOB",43,"577162","Jablonec nad Jizerou"
"CS","Editační vazba","CISOBE",42,"056031","Jablonecké Paseky","CISOB",43,"563510","Jablonec nad Nisou"
"CS","Editační vazba","CISOBE",42,"056073","Vrkoslavice","CISOB",43,"563510","Jablonec nad Nisou"
"CS","Editační vazba","CISOBE",42,"056120","Lukášov","CISOB",43,"563510","Jablonec nad Nisou"
"CS","Editační vazba","CISOBE",42,"056154","Jablonná","CISOB",43,"530310","Neveklov"
"CS","Editační vazba","CISOBE",42,"056162","Nebřich","CISOB",43,"530310","Neveklov"
"CS","Editační vazba","CISOBE",42,"056171","Horní Hbity","CISOB",43,"540374","Jablonná"
"CS","Editační vazba","CISOBE",42,"056189","Jablonná","CISOB",43,"540374","Jablonná"
"CS","Editační vazba","CISOBE",42,"056197","Jablonné nad Orlicí","CISOB",43,"580376","Jablonné nad Orlicí"
"CS","Editační vazba","CISOBE",42,"056201","Česká Ves","CISOB",43,"561631","Jablonné v Podještědí"
"CS","Editační vazba","CISOBE",42,"056219","Jablonné v Podještědí","CISOB",43,"561631","Jablonné v Podještědí"
"CS","Editační vazba","CISOBE",42,"056227","Lada v Podještědí","CISOB",43,"561631","Jablonné v Podještědí"
"CS","Editační vazba","CISOBE",42,"056235","Markvartice","CISOB",43,"561631","Jablonné v Podještědí"
"CS","Editační vazba","CISOBE",42,"056243","Valdov","CISOB",43,"561631","Jablonné v Podještědí"
"CS","Editační vazba","CISOBE",42,"056251","Jabloňov","CISOB",43,"595730","Jabloňov"
"CS","Editační vazba","CISOBE",42,"056260","Jablůnka","CISOB",43,"542865","Jablůnka"
"CS","Editační vazba","CISOBE",42,"056294","Bocanovice","CISOB",43,"511633","Bocanovice"
"CS","Editační vazba","CISOBE",42,"056341","Návsí","CISOB",43,"554014","Návsí"
"CS","Editační vazba","CISOBE",42,"056359","Písečná","CISOB",43,"557226","Písečná"
"CS","Editační vazba","CISOBE",42,"056421","Jackov","CISOB",43,"591181","Moravské Budějovice"
"CS","Editační vazba","CISOBE",42,"056448","Mariánská","CISOB",43,"555215","Jáchymov"
"CS","Editační vazba","CISOBE",42,"056456","Nové Město","CISOB",43,"555215","Jáchymov"
"CS","Editační vazba","CISOBE",42,"056464","Suchá","CISOB",43,"555215","Jáchymov"
"CS","Editační vazba","CISOBE",42,"056481","Jakartovice","CISOB",43,"507377","Jakartovice"
"CS","Editační vazba","CISOBE",42,"056499","Jakubčovice","CISOB",43,"507270","Hradec nad Moravicí"
"CS","Editační vazba","CISOBE",42,"056502","Heřmánky","CISOB",43,"568571","Heřmánky"
"CS","Editační vazba","CISOBE",42,"056511","Jakubčovice nad Odrou","CISOB",43,"554065","Jakubčovice nad Odrou"
"CS","Editační vazba","CISOBE",42,"056529","Klokočůvek","CISOB",43,"599701","Odry"
"CS","Editační vazba","CISOBE",42,"056537","Loučky","CISOB",43,"599701","Odry"
"CS","Editační vazba","CISOBE",42,"056553","Jakubov u Moravských Budějovic","CISOB",43,"590746","Jakubov u Moravských Budějovic"
"CS","Editační vazba","CISOBE",42,"056561","Martínkov","CISOB",43,"550388","Martínkov"
"CS","Editační vazba","CISOBE",42,"056570","Jakubovice","CISOB",43,"580112","Dolní Čermná"
"CS","Editační vazba","CISOBE",42,"056588","Jakubovice","CISOB",43,"553344","Jakubovice"
"CS","Editační vazba","CISOBE",42,"056596","Jalubí","CISOB",43,"592226","Jalubí"
"CS","Editační vazba","CISOBE",42,"056600","Jamné","CISOB",43,"584002","Tišnov"
"CS","Editační vazba","CISOBE",42,"056618","Jamné","CISOB",43,"587249","Jamné"
"CS","Editační vazba","CISOBE",42,"056626","Jamné nad Orlicí","CISOB",43,"580392","Jamné nad Orlicí"
"CS","Editační vazba","CISOBE",42,"056634","Jamnice","CISOB",43,"510343","Stěbořice"
"CS","Editační vazba","CISOBE",42,"056642","Jamný","CISOB",43,"550027","Záhoří"
"CS","Editační vazba","CISOBE",42,"056651","Kašina Hora","CISOB",43,"550027","Záhoří"
"CS","Editační vazba","CISOBE",42,"056669","Temešvár","CISOB",43,"562271","Temešvár"
"CS","Editační vazba","CISOBE",42,"056677","Jamolice","CISOB",43,"594181","Jamolice"
"CS","Editační vazba","CISOBE",42,"056685","Jámy","CISOB",43,"595756","Jámy"
"CS","Editační vazba","CISOBE",42,"056693","Jančí","CISOB",43,"506451","Březová"
"CS","Editační vazba","CISOBE",42,"056707","Jankov","CISOB",43,"529842","Jankov"
"CS","Editační vazba","CISOBE",42,"056715","Jankovská Lhota","CISOB",43,"529842","Jankov"
"CS","Editační vazba","CISOBE",42,"056723","Otradovice","CISOB",43,"529842","Jankov"
"CS","Editační vazba","CISOBE",42,"056731","Pičín","CISOB",43,"529842","Jankov"
"CS","Editační vazba","CISOBE",42,"056740","Čakov","CISOB",43,"535541","Čakov"
"CS","Editační vazba","CISOBE",42,"056758","Čakovec","CISOB",43,"535541","Čakov"
"CS","Editační vazba","CISOBE",42,"056766","Holašovice","CISOB",43,"544612","Jankov"
"CS","Editační vazba","CISOBE",42,"056774","Holubovská Bašta","CISOB",43,"535541","Čakov"
"CS","Editační vazba","CISOBE",42,"056782","Jankov","CISOB",43,"544612","Jankov"
"CS","Editační vazba","CISOBE",42,"056791","Jankov","CISOB",43,"561461","Jankov"
"CS","Editační vazba","CISOBE",42,"056804","Jankovice","CISOB",43,"575101","Jankovice"
"CS","Editační vazba","CISOBE",42,"056812","Kozašice","CISOB",43,"575101","Jankovice"
"CS","Editační vazba","CISOBE",42,"056821","Seník","CISOB",43,"575101","Jankovice"
"CS","Editační vazba","CISOBE",42,"056839","Jankovice","CISOB",43,"588555","Jankovice"
"CS","Editační vazba","CISOBE",42,"056847","Jankovice","CISOB",43,"592234","Jankovice"
"CS","Editační vazba","CISOBE",42,"056855","Janoslavice","CISOB",43,"540871","Rohle"
"CS","Editační vazba","CISOBE",42,"056863","Janoušov","CISOB",43,"553212","Janoušov"
"CS","Editační vazba","CISOBE",42,"056871","Janov","CISOB",43,"565270","Janov"
"CS","Editační vazba","CISOBE",42,"056880","Dolní Kouty","CISOB",43,"552704","Mladá Vožice"
"CS","Editační vazba","CISOBE",42,"056898","Horní Kouty","CISOB",43,"552704","Mladá Vožice"
"CS","Editační vazba","CISOBE",42,"056901","Janov","CISOB",43,"552704","Mladá Vožice"
"CS","Editační vazba","CISOBE",42,"056910","Staniměřice","CISOB",43,"552704","Mladá Vožice"
"CS","Editační vazba","CISOBE",42,"056928","Janov","CISOB",43,"576328","Janov"
"CS","Editační vazba","CISOBE",42,"056936","Tis","CISOB",43,"576328","Janov"
"CS","Editační vazba","CISOBE",42,"056944","Gajer","CISOB",43,"578134","Janov"
"CS","Editační vazba","CISOBE",42,"056952","Janov","CISOB",43,"578134","Janov"
"CS","Editační vazba","CISOBE",42,"056961","Mendryka","CISOB",43,"578134","Janov"
"CS","Editační vazba","CISOBE",42,"056979","Janov","CISOB",43,"597431","Janov"
"CS","Editační vazba","CISOBE",42,"056987","Petrovice","CISOB",43,"551848","Petrovice"
"CS","Editační vazba","CISOBE",42,"056995","Hraničná","CISOB",43,"563595","Janov nad Nisou"
"CS","Editační vazba","CISOBE",42,"057002","Janov nad Nisou","CISOB",43,"563595","Janov nad Nisou"
"CS","Editační vazba","CISOBE",42,"057011","Loučná nad Nisou","CISOB",43,"563595","Janov nad Nisou"
"CS","Editační vazba","CISOBE",42,"057029","Janová","CISOB",43,"570346","Janová"
"CS","Editační vazba","CISOBE",42,"057037","Janovice","CISOB",43,"561720","Kravaře"
"CS","Editační vazba","CISOBE",42,"057061","Janovice","CISOB",43,"587711","Polná"
"CS","Editační vazba","CISOBE",42,"057070","Skrýšov","CISOB",43,"587711","Polná"
"CS","Editační vazba","CISOBE",42,"057100","Janovice","CISOB",43,"507423","Janovice"
"CS","Editační vazba","CISOBE",42,"057118","Janovice","CISOB",43,"599905","Starý Jičín"
"CS","Editační vazba","CISOBE",42,"057126","Hvízdalka","CISOB",43,"556394","Janovice nad Úhlavou"
"CS","Editační vazba","CISOBE",42,"057134","Janovice nad Úhlavou","CISOB",43,"556394","Janovice nad Úhlavou"
"CS","Editační vazba","CISOBE",42,"057142","Ondřejovice","CISOB",43,"556394","Janovice nad Úhlavou"
"CS","Editační vazba","CISOBE",42,"057151","Plešiny","CISOB",43,"556394","Janovice nad Úhlavou"
"CS","Editační vazba","CISOBE",42,"057169","Rohozno","CISOB",43,"556394","Janovice nad Úhlavou"
"CS","Editační vazba","CISOBE",42,"057177","Spůle","CISOB",43,"556394","Janovice nad Úhlavou"
"CS","Editační vazba","CISOBE",42,"057185","Veselí","CISOB",43,"556394","Janovice nad Úhlavou"
"CS","Editační vazba","CISOBE",42,"057193","Janovice v Podještědí","CISOB",43,"561657","Janovice v Podještědí"
"CS","Editační vazba","CISOBE",42,"057207","Janská","CISOB",43,"530395","Janská"
"CS","Editační vazba","CISOBE",42,"057258","Janůvky","CISOB",43,"578142","Janůvky"
"CS","Editační vazba","CISOBE",42,"057274","Jarcová","CISOB",43,"542903","Jarcová"
"CS","Editační vazba","CISOBE",42,"057304","Drahlov","CISOB",43,"588296","Kroměříž"
"CS","Editační vazba","CISOBE",42,"057312","Jarohněvice","CISOB",43,"588563","Jarohněvice"
"CS","Editační vazba","CISOBE",42,"057321","Šelešovice","CISOB",43,"557188","Šelešovice"
"CS","Editační vazba","CISOBE",42,"057347","Jakubské Předměstí","CISOB",43,"574121","Jaroměř"
"CS","Editační vazba","CISOBE",42,"057355","Pražské Předměstí","CISOB",43,"574121","Jaroměř"
"CS","Editační vazba","CISOBE",42,"057410","Cihelny","CISOB",43,"574121","Jaroměř"
"CS","Editační vazba","CISOBE",42,"057428","Josefov","CISOB",43,"574121","Jaroměř"
"CS","Editační vazba","CISOBE",42,"057444","Jezbiny","CISOB",43,"574121","Jaroměř"
"CS","Editační vazba","CISOBE",42,"057487","Jaroměřice","CISOB",43,"578151","Jaroměřice"
"CS","Editační vazba","CISOBE",42,"057495","Nový Dvůr","CISOB",43,"578151","Jaroměřice"
"CS","Editační vazba","CISOBE",42,"057517","Popovice","CISOB",43,"590754","Jaroměřice nad Rokytnou"
"CS","Editační vazba","CISOBE",42,"057525","Jaroslav","CISOB",43,"575119","Jaroslav"
"CS","Editační vazba","CISOBE",42,"057533","Jaroslavice","CISOB",43,"594199","Jaroslavice"
"CS","Editační vazba","CISOBE",42,"057541","Jarošov","CISOB",43,"578169","Jarošov"
"CS","Editační vazba","CISOBE",42,"057550","Nová Ves u Jarošova","CISOB",43,"572438","Nová Ves u Jarošova"
"CS","Editační vazba","CISOBE",42,"057568","Jarošov","CISOB",43,"592005","Uherské Hradiště"
"CS","Editační vazba","CISOBE",42,"057576","Jarošov nad Nežárkou","CISOB",43,"546500","Jarošov nad Nežárkou"
"CS","Editační vazba","CISOBE",42,"057584","Matějovec","CISOB",43,"546500","Jarošov nad Nežárkou"
"CS","Editační vazba","CISOBE",42,"057606","Jarov","CISOB",43,"578541","Jarov"
"CS","Editační vazba","CISOBE",42,"057614","Zhůř","CISOB",43,"557803","Chocenice"
"CS","Editační vazba","CISOBE",42,"057622","Jarov","CISOB",43,"558982","Jarov"
"CS","Editační vazba","CISOBE",42,"057631","Budenice","CISOB",43,"532401","Jarpice"
"CS","Editační vazba","CISOBE",42,"057649","Jarpice","CISOB",43,"532401","Jarpice"
"CS","Editační vazba","CISOBE",42,"057657","Jasenice","CISOB",43,"590762","Jasenice"
"CS","Editační vazba","CISOBE",42,"057665","Jasenice","CISOB",43,"544302","Lešná"
"CS","Editační vazba","CISOBE",42,"057673","Jasenná","CISOB",43,"574139","Jasenná"
"CS","Editační vazba","CISOBE",42,"057681","Jasenná","CISOB",43,"585301","Jasenná"
"CS","Editační vazba","CISOBE",42,"057690","Jasinov","CISOB",43,"581917","Letovice"
"CS","Editační vazba","CISOBE",42,"057711","Javorek","CISOB",43,"595748","Javorek"
"CS","Editační vazba","CISOBE",42,"057720","Číhaná","CISOB",43,"555029","Bochov"
"CS","Editační vazba","CISOBE",42,"057738","Javorná","CISOB",43,"555029","Bochov"
"CS","Editační vazba","CISOBE",42,"057746","Německý Chloumek","CISOB",43,"555029","Bochov"
"CS","Editační vazba","CISOBE",42,"057754","Nové Kounice","CISOB",43,"555029","Bochov"
"CS","Editační vazba","CISOBE",42,"057762","Rybničná","CISOB",43,"555029","Bochov"
"CS","Editační vazba","CISOBE",42,"057771","Javorná","CISOB",43,"555941","Čachrov"
"CS","Editační vazba","CISOBE",42,"057789","Svinná","CISOB",43,"555941","Čachrov"
"CS","Editační vazba","CISOBE",42,"057801","Jaroslav","CISOB",43,"576336","Javornice"
"CS","Editační vazba","CISOBE",42,"057819","Javornice","CISOB",43,"576336","Javornice"
"CS","Editační vazba","CISOBE",42,"057827","Přím","CISOB",43,"576336","Javornice"
"CS","Editační vazba","CISOBE",42,"057835","Javorník","CISOB",43,"529851","Javorník"
"CS","Editační vazba","CISOBE",42,"057843","Javorník","CISOB",43,"550621","Vacov"
"CS","Editační vazba","CISOBE",42,"057860","Javorník","CISOB",43,"572713","Javorník"
"CS","Editační vazba","CISOBE",42,"057878","Javorník","CISOB",43,"579645","Rudník"
"CS","Editační vazba","CISOBE",42,"057886","Javorník","CISOB",43,"580406","Javorník"
"CS","Editační vazba","CISOBE",42,"057894","Vysoká","CISOB",43,"580406","Javorník"
"CS","Editační vazba","CISOBE",42,"057908","Javorník","CISOB",43,"586218","Javorník"
"CS","Editační vazba","CISOBE",42,"057941","Travná","CISOB",43,"536148","Javorník"
"CS","Editační vazba","CISOBE",42,"057967","Zálesí","CISOB",43,"536148","Javorník"
"CS","Editační vazba","CISOBE",42,"057975","Javůrek","CISOB",43,"583154","Javůrek"
"CS","Editační vazba","CISOBE",42,"057991","Bělá","CISOB",43,"573566","Bělá"
"CS","Editační vazba","CISOBE",42,"058009","Dobrá Voda","CISOB",43,"568783","Jedlá"
"CS","Editační vazba","CISOBE",42,"058017","Chřenovice","CISOB",43,"573574","Chřenovice"
"CS","Editační vazba","CISOBE",42,"058025","Jedlá","CISOB",43,"568783","Jedlá"
"CS","Editační vazba","CISOBE",42,"058033","Tasice","CISOB",43,"573566","Bělá"
"CS","Editační vazba","CISOBE",42,"058041","Beranova Lhota","CISOB",43,"552461","Chotoviny"
"CS","Editační vazba","CISOBE",42,"058050","Jedlany","CISOB",43,"562963","Jedlany"
"CS","Editační vazba","CISOBE",42,"058076","Jedlí","CISOB",43,"536288","Jedlí"
"CS","Editační vazba","CISOBE",42,"058084","Jedlová","CISOB",43,"578185","Jedlová"
"CS","Editační vazba","CISOBE",42,"058106","Jedomělice","CISOB",43,"532410","Jedomělice"
"CS","Editační vazba","CISOBE",42,"058114","Jedouchov","CISOB",43,"569691","Věž"
"CS","Editační vazba","CISOBE",42,"058122","Jedousov","CISOB",43,"575127","Jedousov"
"CS","Editační vazba","CISOBE",42,"058131","Loděnice","CISOB",43,"575127","Jedousov"
"CS","Editační vazba","CISOBE",42,"058149","Jedov","CISOB",43,"591211","Náměšť nad Oslavou"
"CS","Editační vazba","CISOBE",42,"058157","Jedovnice","CISOB",43,"581682","Jedovnice"
"CS","Editační vazba","CISOBE",42,"058181","Hrádek","CISOB",43,"547972","Hrádek"
"CS","Editační vazba","CISOBE",42,"058190","Jehnědí","CISOB",43,"580414","Jehnědí"
"CS","Editační vazba","CISOBE",42,"058203","Jehnice","CISOB",43,"582786","Brno"
"CS","Editační vazba","CISOBE",42,"058211","Jelence","CISOB",43,"540129","Dolní Hbity"
"CS","Editační vazba","CISOBE",42,"058238","Jemnice","CISOB",43,"596825","Strážek"
"CS","Editační vazba","CISOBE",42,"058246","Jemníky","CISOB",43,"532428","Jemníky"
"CS","Editační vazba","CISOBE",42,"058254","Jenčice","CISOB",43,"505528","Jenčice"
"CS","Editační vazba","CISOBE",42,"058262","Jeneč","CISOB",43,"539317","Jeneč"
"CS","Editační vazba","CISOBE",42,"058271","Broučkova Lhota","CISOB",43,"552461","Chotoviny"
"CS","Editační vazba","CISOBE",42,"058289","Jeníčkova Lhota","CISOB",43,"552461","Chotoviny"
"CS","Editační vazba","CISOBE",42,"058301","Jenichov","CISOB",43,"535214","Střemy"
"CS","Editační vazba","CISOBE",42,"058319","Jeníkov","CISOB",43,"529486","Čechtice"
"CS","Editační vazba","CISOBE",42,"058335","Jeníkov","CISOB",43,"567582","Jeníkov"
"CS","Editační vazba","CISOBE",42,"058343","Oldřichov","CISOB",43,"567582","Jeníkov"
"CS","Editační vazba","CISOBE",42,"058351","Jeníkov","CISOB",43,"547816","Jeníkov"
"CS","Editační vazba","CISOBE",42,"058360","Jeníkovice","CISOB",43,"570133","Jeníkovice"
"CS","Editační vazba","CISOBE",42,"058378","Jeníkovice","CISOB",43,"575135","Jeníkovice"
"CS","Editační vazba","CISOBE",42,"058386","Hory","CISOB",43,"551651","Hory"
"CS","Editační vazba","CISOBE",42,"058394","Jenišov","CISOB",43,"537926","Jenišov"
"CS","Editační vazba","CISOBE",42,"058416","Jenišovice","CISOB",43,"563609","Jenišovice"
